id,nom,prenom,genre,age,pays,ville,type_etablissement,etablissement,niveau,email,moyenne,absence,diplome
STU_001016,Tazi,Zineb,f,11,France,Oujda,Collège,Collège Al Khawarizmi,Première,valeria.perez290@school.edu,19.055218343223267,19,Licence
STU_000094,Martin,Emma,m,9,Canada,New York,Elementary School,Toronto High School,Grade 11,liam.macdonald978@school.edu,10.581689022685062,8,Abitur
STU_001548,Schneider,Amelia,m,8,Canada,Frankfurt,Collège,Kant-Gymnasium,1º ESO,amelia.thomas322@school.edu,12.375014308578807,9,Abitur
STU_000838,Williams,Zoé,m,8,USA,Vancouver,Secondary School,Imperial College London,Year 6,luis.wagner685@school.edu,12.602389321017522,7,PhD
STU_000529,Martin,Louis,m,8,USA,Málaga,Middle School,Colegio Velázquez,Grade 11,harry.brown23@edu,10.766604223181073,7,PhD
STU_001267,Tremblay,Lucas,m,8,France,Hamburg,École Primaire,Victoria Primary,CM1,lukas.muller992@school.edu,12.36745151419078,2,Master's
STU_001962,Martin,John,f,9,Espagne,Cambridge,Secondary School,Collège Al Ghazali,2º ESO,daniela.lópez320@edu,20.66148435023705,-1,PhD
STU_000230,Fassi,Martín,m,24,Maroc,Tanger,Collège,Eton College,3ème AC,michael.brown319@school.edu,8.596338542920794,8,High School Diploma
STU_000386,Jones,William,m,7,Canada,Granada,Primaria,Collège Al Ghazali,1º Bachillerato,zoe.leroy703@school.edu,12.806146826837349,10,PhD
STU_001360,Benjelloun,Hugo,m,9,Maroc,Vancouver,Lycée,Schiller Grundschule,4ème,joseph.johnson378@school.edu,11.381538329314136,8,Licence
STU_000227,Moreau,Sophia,m,12,France,Edmonton,Gymnasium,Mozart Grundschule,4º Curso,sophie.brown548@school.edu,11.932236598479157,4,Licence
STU_001300,Gómez,Amine,f,20,Espagne,Granada,Universidad,Colegio Velázquez,Grade 7,emma.tremblay916@edu,25.077415883064262,0,Grado
STU_000955,Bennani,Joseph,f,11,Maroc,Paris,Lycée,Universität Heidelberg,Klasse 12,emma.leroy420@school.edu,18.38809032646745,1,Certificat Primaire
STU_000244,Idrissi,Valeria,f,9,Espagne,Granada,Primaria,Instituto Giner de los Ríos,6º Primaria,isla.thomas683@school.edu,18.7091971047706,3,PhD
STU_000243,Thomas,Benjamin,m,14,Maroc,Marrakech,Collège,Adams Middle School,Sophomore,sophia.macdonald803@school.edu,10.281983555126745,9,Baccalauréat
STU_001322,Benali,Daniel,f,13,Maroc,Barcelona,Lycée,Instituto Ramón y Cajal,Tronc Commun,alexander.roy587@school.edu,22.759713480170454,12,Máster
STU_000542,Meyer,Leon,m,9,Allemagne,Nantes,High School,Université Grenoble Alpes,1ère Bac,leon.schneider678@school.edu,10.246023213838967,9,Abitur
STU_001345,Brown,Harry,m,8,Canada,London,University,Victoria Primary,Third Year,john.jones392@school.edu,12.899138595186326,9,A-Level
STU_000505,El Amrani,Hannah,m,8,UK,Valencia,Lycée,St. Mary's Primary,3ème,marwa.idrissi489@school.edu,10.748739135613874,9,Master
STU_000223,González,Isla,m,8,USA,Montreal,Secondary School,Central High School,Third Year,olivia.johnson686@school.edu,10.09622510361556,3,High School Diploma
