id,nom,prenom,genre,age,pays,ville,type_etablissement,etablissement,niveau,email,moyenne,absence,diplome
STU_000883,Martin,Noah,M,23,Canada,Agadir,École Primaire,Instituto Ramón y Cajal,4º Curso,lukas.becker272@school.edu,16.09069727895555,1,Baccalauréat
STU_001681,Petit,Ava,M,13,Canada,Cambridge,Primary School,Université Cadi Ayyad,Postgraduate,arthur.leroy665@school.edu,16.94854102643398,2,Master
STU_001187,Benali,Paul,M,9,UK,London,Middle School,Université Lyon 1,4º ESO,lena.becker890@edu,13.642978322211057,9,Master
STU_001709,García,Emilia,F,20,Espagne,Zaragoza,Universidad,Colegio Cervantes,Klasse 11,ava.martinez767@school.edu,14.119450877737497,4,Doctorado
STU_000955,Martín,Jonas,M,19,Allemagne,Stuttgart,Université,Schiller Grundschule,Third Year,thomas.davis746@edu,15.934223308781789,7,Abitur
STU_001938,Jones,Benjamin,M,8,Canada,Casablanca,Secondary School,King's Primary School,5. Semester,matthew.miller960@school.edu,16.961473551273414,4,Master's
STU_001691,Schmidt,Jacob,F,14,Allemagne,Lille,Gymnasium,Goethe-Gymnasium,Klasse 12,anthony.brown562@school.edu,13.20528888399163,1,Abitur
STU_001072,Becker,Clara,M,19,Allemagne,Quebec City,Secondary School,Collège Averroès,Grade 8,ines.simon258@school.edu,11.44143262676519,4,Master
STU_001576,Brown,Emma,M,8,Canada,Manchester,Secondary School,King's Primary School,Year 1,aicha.bennani815@school.edu,14.196477607050419,6,PhD
STU_001557,Garcia,Álvaro,M,8,Allemagne,Lyon,University,Goethe Grundschule,Klasse 4,marie.schneider712@school.edu,16.19435313921511,8,High School Diploma
STU_000170,Jones,Alexander,M,8,UK,Manchester,Elementary School,LSE,Grade 4,amine.chakir1@school.edu,16.06775068873903,10,Bachelor's Degree
STU_000861,Bennani,Evelyn,F,17,UK,Hamburg,Lycée,Toronto High School,CP,marwa.benali388@school.edu,16.38620147557365,0,Brevet
STU_000888,Durand,Lukas,M,17,Maroc,Vancouver,Lycée,Schiller Grundschule,Grade 7,benjamin.smith243@edu,12.334362047528707,7,Baccalauréat
STU_000193,Benjelloun,Laila,M,6,USA,Marrakech,Lycée,Université Lyon 1,Senior,isla.davies543@school.edu,11.636142132791276,1,Master's
STU_001776,Fassi,Emma,M,21,Maroc,Seattle,Elementary School,École Al Massira,Klasse 2,george.smith293@school.edu,13.405806113478173,4,Master
STU_001471,Rodríguez,Aicha,F,20,Allemagne,München,Grundschule,Universität Heidelberg,3. Semester,ikram.alaoui791@edu,12.586714133930284,1,Máster
STU_000621,Durand,Valeria,M,5,France,Toulouse,École Primaire,Universidad de Barcelona,Terminale,olivia.smith304@school.edu,16.82176177734493,5,Master
STU_001814,El Amrani,Mehdi,M,8,UK,New York,Elementary School,Einstein Grundschule,6ème,mathis.robert577@school.edu,13.466886856666495,2,Master
STU_001544,Martinez,Isabella,M,5,Allemagne,Stuttgart,Universität,Instituto Lope de Vega,Grade 6,sophia.martin592@school.edu,16.607189648460427,15,Doktor
STU_001272,Gómez,Olivia,M,12,Canada,Frankfurt,Universität,Cambridge High School,Première,lea.simon175@school.edu,15.24206873517577,9,Abitur
STU_000352,Williams,Olivia,M,4,USA,London,Primary School,Collège Jean Moulin,3ème AC,joseph.rodriguez624@school.edu,12.599443485202213,2,PhD
STU_001254,Müller,Luis,F,8,UK,Bilbao,Grundschule,Goethe-Gymnasium,2º Curso,charlie.wilson284@school.edu,12.864885014912607,5,Master
STU_001403,Fernández,Oliver,M,15,USA,Edmonton,Secondary School,University of Oxford,2ème Bac,youssef.fassi715@edu,11.332970089752333,6,Master
STU_000556,Chakir,Sanae,M,6,USA,Oujda,École Primaire,Lycée Moulay Youssef,1ère année,ikram.sqalli428@school.edu,15.551472347316391,3,Certificat Primaire
STU_000615,MacDonald,Zoé,M,24,Canada,Toulouse,Grundschule,Universidad Complutense,2ème Bac,benjamin.anderson77@school.edu,13.188953775577836,1,Master
STU_001861,García,Lucía,F,7,Espagne,Zaragoza,Universidad,Universidad Complutense,1º Bachillerato,anna.meyer423@school.edu,13.260887423334081,8,Bachelor
STU_000269,Martin,Amine,M,8,Maroc,Barcelona,Primary School,Mozart Grundschule,Máster,louise.moreau807@school.edu,17.181384551515908,7,Certificat Primaire
STU_000712,MacDonald,Amelia,M,13,UK,Ottawa,High School,Imperial College London,Year 13,james.martin150@edu,17.24419629196517,8,Baccalauréat
STU_000089,Rodriguez,Hugo,M,7,Canada,Oujda,Lycée,UBC,Licence 3,evelyn.jones472@school.edu,12.21974031581764,9,A-Level
STU_001345,Davies,Sofía,M,15,France,Madrid,University,Montreal High School,Grade 5,mohamed.tazi828@school.edu,13.246457346655646,9,High School Diploma
STU_000388,Martin,Luis,M,7,Allemagne,Barcelona,Lycée,Stanford University,4º Curso,james.smith176@school.edu,13.835493300462437,8,Master's Degree
STU_001935,Wilson,Emily,M,4,USA,Edmonton,Middle School,Eton College,Grade 12,ikram.elamrani573@edu,13.389536023776106,9,A-Level
STU_001238,Chakir,Marie,M,9,Allemagne,Rabat,Collège,Lycée Descartes,Grade 4,john.brown488@school.edu,11.82609903454495,1,Master's
STU_001804,Dupont,Daniela,M,9,Espagne,Birmingham,École Primaire,TU Berlin,Year 5,isla.taylor500@school.edu,11.797251608327544,5,ESO
STU_001998,MacDonald,Noah,M,12,Espagne,Bordeaux,Lycée,Lycée Moulay Youssef,1ère Bac,poppy.davies754@school.edu,12.059574146015883,8,Abitur
STU_001103,Wagner,Jessica,M,21,Maroc,Winnipeg,Lycée,École Jean Jaurès,Première,isabella.thomas655@edu,15.18410325815691,6,Master
STU_000712,Rodriguez,Amelia,M,8,UK,Barcelona,High School,Cambridge High School,Licence 2,ali.elamrani602@school.edu,16.516083180435412,9,Brevet
STU_001269,Benali,Lucas,F,8,Espagne,Madrid,Secondary School,Colegio Picasso,Klasse 1,paul.schneider7@edu,14.924282005316241,8,GCSE
STU_000130,Robert,Ben,F,9,France,Valencia,Collège,École Hassan II,Terminale,amelia.thomas61@school.edu,16.59220255331007,2,Licence
STU_000990,Martínez,Lucía,F,22,Espagne,Valencia,Universidad,Universidad Complutense,1º ESO,luis.becker846@school.edu,12.260370816169749,8,Grado
STU_001146,Sqalli,Pablo,M,7,USA,Toulouse,Elementary School,University of Alberta,2ème année,lina.fischer175@school.edu,12.107782421054482,0,Master's Degree
STU_001916,Smith,William,M,8,UK,San Francisco,University,Westminster School,Grade 9,mathis.petit23@school.edu,16.32252046838295,10,Master's
STU_000784,Benali,Noah,M,18,Canada,Manchester,Secondary School,Maple Elementary,Grade 12,luis.schmidt83@school.edu,15.648595511236621,9,Doktor
STU_000839,Petit,Jack,M,23,France,Lille,Université,École Pasteur,Year 8,lena.schneider650@school.edu,13.094966380533428,8,Doctorat
STU_000823,Martin,Arthur,M,9,France,Berlin,Elementary School,Kennedy Middle School,4º Curso,noah.durand616@school.edu,16.407459916189044,3,Brevet
STU_000091,Benjelloun,Mia,F,7,Maroc,Oxford,Université,Mozart Grundschule,5. Semester,noah.moreau676@school.edu,11.826355242505802,8,Licence
STU_001595,Schmidt,Sophia,F,9,Allemagne,Berlin,Gymnasium,Goethe-Gymnasium,1ère AC,ben.wagner213@school.edu,10.905085064569917,9,Doktor
STU_001242,Davies,Amelia,M,10,USA,Toronto,High School,Lycée Condorcet,Grade 6,jacob.wilson335@edu,12.121233160994578,6,Bachelor's Degree
STU_000972,López,Alba,F,21,Espagne,Zaragoza,Universidad,Instituto Lope de Vega,1º ESO,mia.weber242@edu,12.98404058519662,2,ESO
STU_000086,Schneider,Anna,M,6,Allemagne,Düsseldorf,Grundschule,Mozart Grundschule,S4,david.davis780@edu,13.711322933400705,5,Bachelor
